"","id","Longitude","Latitude","Altitude","VelocityX","VelocityY","VelocityZ","DroneHeading","Battery","Voltage","Current","Date","Method","VelocitySolid","Power","Velocity"
"4039",7881,151.228760718891,-33.9316463151827,10.1000003814697,-2.09999990463257,11.8000001907349,0.100000001490116,100.2,21,14333,-9683,"2016-08-25 14:24:29","12 ms loop long",12,138.786439,11.9858251322593
"4049",7891,151.229056883426,-33.9316865117678,9.89999961853027,1.20000004768372,-4.90000009536743,0,-82.5,21,14226,-11702,"2016-08-25 14:24:39","12 ms loop long",12,166.472652,5.04479940622437
"4050",7892,151.228991131484,-33.9316749267992,9.80000019073486,1.5,-6.80000019073486,-0.100000001490116,-81.4,21,14230,-11541,"2016-08-25 14:24:40","12 ms loop long",12,164.22843,6.96419432485138
"4051",7893,151.228903344316,-33.9316585919041,9.80000019073486,1.79999995231628,-8.89999961853027,0,-77.4,21,14194,-12615,"2016-08-25 14:24:41","12 ms loop long",12,179.05731,9.0801978523696
"4052",7894,151.228790806926,-33.9316416200037,9.89999961853027,1.70000004768372,-10.8999996185303,-0.200000002980232,-78.9,21,14193,-12218,"2016-08-25 14:24:42","12 ms loop long",12,173.410074,11.0335847233471
"4054",7896,151.228536480708,-33.931610841156,10,2.09999990463257,-11.6999998092651,0.100000001490116,-79.5,20,14222,-13156,"2016-08-25 14:24:44","12 ms loop long",12,187.104632,11.8873880704114
"4055",7897,151.228409413294,-33.9315928091003,9.80000019073486,2.09999990463257,-11.8000001907349,0,-79.4,20,14222,-13156,"2016-08-25 14:24:45","12 ms loop long",12,187.104632,11.9854079655555
"4057",7899,151.228150053877,-33.9315550003164,9.80000019073486,2.20000004768372,-11.8000001907349,-0.200000002980232,-78.5,20,14276,-10417,"2016-08-25 14:24:47","12 ms loop long",12,148.713092,12.004999155033
"4058",7900,151.22802188147,-33.9315366795081,9.89999961853027,2.20000004768372,-11.8000001907349,0,-79.2,20,14272,-10158,"2016-08-25 14:24:48","12 ms loop long",12,144.974976,12.0033330667424
"4059",7901,151.227906387901,-33.9315196765742,9.89999961853027,2.09999990463257,-11.6999998092651,0,-78.7,20,14288,-10071,"2016-08-25 14:24:49","12 ms loop long",12,143.894448,11.8869674491125
"4060",7902,151.227765488038,-33.931498073849,9.80000019073486,2.20000004768372,-11.6999998092651,0,-79.5,20,14295,-9439,"2016-08-25 14:24:50","12 ms loop long",12,134.930505,11.9050407704725
"4062",7904,151.2275115507,-33.9314580266976,9.60000038146973,1.89999997615814,-11.8000001907349,-0.200000002980232,-79.1,20,14275,-10777,"2016-08-25 14:24:52","12 ms loop long",12,153.841675,11.9536607117626
"4064",7906,151.227256927584,-33.9314203224291,9.69999980926514,2,-11.8000001907349,-0.200000002980232,-78.7,20,14179,-13297,"2016-08-25 14:24:54","12 ms loop long",12,188.538163,11.9699625940324
"4066",7908,151.227002130463,-33.931384824715,9.89999961853027,1.89999997615814,-11.8000001907349,-0.100000001490116,-78.4,20,14205,-12392,"2016-08-25 14:24:56","12 ms loop long",12,176.02836,11.9524058001326
"4084",7926,151.226696711326,-33.9313470745165,6.19999980926514,0,0,-3,-13.2,100,16032,-12741,"2016-08-25 14:27:22","13 ms loop long",13,204.263712,3
"4109",7951,151.228850112259,-33.9316000351753,10.3000001907349,-1.79999995231628,12.8999996185303,0.300000011920929,103.8,98,15818,-11329,"2016-08-25 14:27:47","13 ms loop long",13,179.202122,13.0284300663423
"4111",7953,151.229071490813,-33.9316301095739,9.89999961853027,-1.29999995231628,6.90000009536743,0,104.8,98,15654,-13387,"2016-08-25 14:27:49","13 ms loop long",13,209.560098,7.0213959575068
"4122",7964,151.229041942429,-33.9316246041049,10,0.899999976158142,-5.90000009536743,-0.100000001490116,-82,98,15783,-11665,"2016-08-25 14:28:00","13 ms loop long",13,184.108695,5.96908712306315
"4124",7966,151.228853907092,-33.931603657344,10,1.20000004768372,-10,0,-81.1,98,15735,-11215,"2016-08-25 14:28:02","13 ms loop long",13,176.468025,10.0717426552926
"4126",7968,151.228610861749,-33.9315751354132,9.80000019073486,2,-11.8000001907349,-0.100000001490116,-81.5,98,15748,-10402,"2016-08-25 14:28:04","13 ms loop long",13,163.810696,11.9687093916446
"4129",7971,151.228206945022,-33.9315266463517,9.89999961853027,1.79999995231628,-12.8999996185303,0,-79.9,98,15903,-9825,"2016-08-25 14:28:07","13 ms loop long",13,156.246975,13.0249756232563
"4131",7973,151.227930528544,-33.9314933173391,10,2,-12.8000001907349,0,-80.7,98,15859,-10290,"2016-08-25 14:28:09","13 ms loop long",13,163.18911,12.9553079810097
"4132",7974,151.227791425824,-33.9314761334657,10,2,-12.8000001907349,0,-79.9,98,15913,-9383,"2016-08-25 14:28:10","13 ms loop long",13,149.311679,12.9553079810097
"4133",7975,151.227652884847,-33.9314573843766,9.89999961853027,2.09999990463257,-12.8999996185303,0.200000002980232,-80.7,98,15872,-9859,"2016-08-25 14:28:11","13 ms loop long",13,156.482048,13.0713423089877
"4136",7978,151.227230881337,-33.9314066736243,9.80000019073486,1.79999995231628,-12.8000001907349,-0.100000001490116,-80.4,97,15927,-9479,"2016-08-25 14:28:14","13 ms loop long",13,150.972033,12.9263299010759
"4139",7981,151.226824511741,-33.9313530862306,9.89999961853027,1.39999997615814,-11,-0.300000011920929,-82.4,97,15791,-11843,"2016-08-25 14:28:17","13 ms loop long",13,187.012813,11.0927904487733
"4148",7990,151.226753069593,-33.9313416898407,9.89999961853027,-1.10000002384186,5.90000009536743,0,96.4,97,15796,-11322,"2016-08-25 14:28:26","13 ms loop long",13,178.842312,6.00166653337119
"4149",7991,151.226830303656,-33.9313526867142,10.1000003814697,-1.5,7.90000009536743,0,98.7,97,15740,-11525,"2016-08-25 14:28:27","13 ms loop long",13,181.4035,8.04114429088332
"4151",7993,151.227053042244,-33.9313843232541,10,-1.70000004768372,11.8000001907349,-0.100000001490116,97.6,97,15746,-11475,"2016-08-25 14:28:29","13 ms loop long",13,180.68535,11.9222483057419
"4154",7996,151.22746091195,-33.9314348378448,10.1999998092651,-2,12.8999996185303,0,98.3,96,15728,-10959,"2016-08-25 14:28:32","13 ms loop long",13,172.363152,13.0541177472123
"4156",7998,151.22774172895,-33.9314694735448,10.1000003814697,-1.89999997615814,12.8999996185303,0.200000002980232,98.4,96,15847,-10007,"2016-08-25 14:28:34","13 ms loop long",13,158.580929,13.0407051216058
"4158",8000,151.228018162218,-33.9315043468513,10.1000003814697,-1.79999995231628,12.8999996185303,0.200000002980232,98.6,96,15788,-10489,"2016-08-25 14:28:36","13 ms loop long",13,165.600332,13.0265110443132
"4159",8001,151.228157286497,-33.9315212618655,10.1999998092651,-1.70000004768372,12.8000001907349,0.200000002980232,98.6,96,15916,-9065,"2016-08-25 14:28:37","13 ms loop long",13,144.27854,12.9139461453938
"4160",8002,151.228296497139,-33.9315381059105,10.1999998092651,-2,12.8999996185303,0,98.6,96,15742,-11175,"2016-08-25 14:28:38","13 ms loop long",13,175.91685,13.0541177472123
"4161",8003,151.228435820045,-33.9315550582438,10.1000003814697,-1.60000002384186,12.8000001907349,0.100000001490116,98.9,96,15695,-11438,"2016-08-25 14:28:39","13 ms loop long",13,179.51941,12.900000192225
"4162",8004,151.228575309125,-33.9315699467428,9.89999961853027,-1.70000004768372,12.8000001907349,0,97.9,96,15853,-9529,"2016-08-25 14:28:40","13 ms loop long",13,151.063237,12.9123973391829
"4164",8006,151.228853536204,-33.9316054380073,10.1000003814697,-1.89999997615814,12.8000001907349,0,98.4,96,15682,-12595,"2016-08-25 14:28:42","13 ms loop long",13,197.51479,12.9402474780127
"4178",8020,151.228556326983,-33.9315656031959,10,1.89999997615814,-12.8000001907349,0,-80.1,95,15673,-11795,"2016-08-25 14:28:56","13 ms loop long",13,184.863035,12.9402474780127
"4183",8025,151.227857822234,-33.9314811995189,9.80000019073486,1.79999995231628,-12.8000001907349,0.300000011920929,-79.2,95,15746,-13061,"2016-08-25 14:29:01","13 ms loop long",13,205.658506,12.9294239901979
"4187",8029,151.22730042959,-33.9314110819118,9.80000019073486,1.70000004768372,-13,0,-79.5,94,15829,-9959,"2016-08-25 14:29:05","13 ms loop long",13,157.641011,13.1106826733822
"4188",8030,151.227159652844,-33.9313942687418,9.69999980926514,1.79999995231628,-12.8999996185303,-0.200000002980232,-80,94,15710,-11570,"2016-08-25 14:29:06","13 ms loop long",13,181.7647,13.0265110443132
"4202",8044,151.226998730389,-33.9313759195181,10.3000001907349,-1.5,11,0.100000001490116,96.9,94,15555,-12068,"2016-08-25 14:29:20","13 ms loop long",13,187.71774,11.1022520238147
"4203",8045,151.227125269552,-33.931391350357,10.1999998092651,-1.89999997615814,11.8999996185303,0.100000001490116,95.4,93,15583,-13197,"2016-08-25 14:29:21","13 ms loop long",13,205.648851,12.0511406443838
"4208",8050,151.227810810259,-33.931478291985,10.1000003814697,-1.89999997615814,12.8000001907349,0.300000011920929,98.3,93,15834,-9169,"2016-08-25 14:29:26","13 ms loop long",13,145.181946,12.9437245335092
"4209",8051,151.227950565231,-33.9314944753002,10.1999998092651,-1.70000004768372,12.8999996185303,0,98.7,93,15834,-9169,"2016-08-25 14:29:27","13 ms loop long",13,145.181946,13.0115329734896
"4210",8052,151.228090490744,-33.9315096271467,10.1999998092651,-1.79999995231628,12.8000001907349,0.300000011920929,98.1,93,15766,-9738,"2016-08-25 14:29:28","13 ms loop long",13,153.529308,12.9294239901979
"4211",8053,151.228214740264,-33.9315259888827,10.1000003814697,-2,12.8999996185303,0,98.3,93,15670,-11962,"2016-08-25 14:29:29","13 ms loop long",13,187.44454,13.0541177472123
"4213",8055,151.228509529286,-33.9315637883373,10.3000001907349,-1.79999995231628,13,0.200000002980232,98.8,93,15619,-11826,"2016-08-25 14:29:31","13 ms loop long",13,184.710294,13.12554760113
"4214",8056,151.228649361827,-33.9315807864196,10.1999998092651,-2,12.8999996185303,0,98.4,93,15712,-10563,"2016-08-25 14:29:32","13 ms loop long",13,165.965856,13.0541177472123
"4215",8057,151.228788068379,-33.9315984306889,10.3000001907349,-1.89999997615814,12.8000001907349,0,97.9,93,15793,-9759,"2016-08-25 14:29:33","13 ms loop long",13,154.123887,12.9402474780127
"4216",8058,151.228925372723,-33.9316144336978,10.3000001907349,-1.60000002384186,11.8999996185303,0,98.4,93,15782,-10463,"2016-08-25 14:29:34","13 ms loop long",13,165.127066,12.0070808691087
"4218",8060,151.229101917247,-33.9316327554735,9.89999961853027,-0.699999988079071,5,0,100.8,92,16011,-6042,"2016-08-25 14:29:36","13 ms loop long",13,96.738462,5.04876222289292
"4232",8074,151.228251646374,-33.9315261216486,10,1.89999997615814,-11.8000001907349,0.100000001490116,-79,92,15590,-11642,"2016-08-25 14:29:50","13 ms loop long",13,181.49878,11.9524058001326
"4240",8082,151.227174808524,-33.9313974466625,9.89999961853027,2,-12.8000001907349,0.100000001490116,-79,91,15550,-11107,"2016-08-25 14:29:58","13 ms loop long",13,172.71385,12.9556939174678
"4241",8083,151.227036778512,-33.9313794389676,9.80000019073486,2,-12.8000001907349,0,-80.7,91,15646,-11710,"2016-08-25 14:29:59","13 ms loop long",13,183.21466,12.9553079810097
"4253",8095,151.226872996441,-33.9313555164205,10,-1.5,8.89999961853027,0,95.2,90,15655,-10984,"2016-08-25 14:30:11","13 ms loop long",13,171.95452,9.02551899947249
"4255",8097,151.227107823676,-33.9313916584114,10.1999998092651,-1.89999997615814,11.8999996185303,0,100.9,90,15659,-10998,"2016-08-25 14:30:13","13 ms loop long",13,172.217682,12.0507257387438
"4257",8099,151.227381563224,-33.9314217237289,10.1999998092651,-2.09999990463257,12.8999996185303,0,97.5,90,15530,-12389,"2016-08-25 14:30:15","13 ms loop long",13,192.40117,13.0698121546386
"4259",8101,151.227663141436,-33.9314611850907,10.3000001907349,-2.29999995231628,12.8999996185303,0.100000001490116,97,90,15674,-11162,"2016-08-25 14:30:17","13 ms loop long",13,174.953188,13.1038158541333
"4267",8109,151.228744179067,-33.9315967183443,10.1999998092651,-1.89999997615814,12.8000001907349,0,98.2,89,15811,-8780,"2016-08-25 14:30:25","13 ms loop long",13,138.82058,12.9402474780127
"4284",8126,151.228290730227,-33.9315326892589,9.60000038146973,1.89999997615814,-12.8999996185303,-0.100000001490116,-79.8,88,15458,-14006,"2016-08-25 14:30:42","13 ms loop long",13,216.504748,13.0395548262884
"4286",8128,151.22800616873,-33.9314999846821,9.69999980926514,1.79999995231628,-13,-0.200000002980232,-80,88,15514,-12331,"2016-08-25 14:30:44","13 ms loop long",13,191.303134,13.12554760113
"4295",8137,151.22679031667,-33.9313464201746,9.60000038146973,1.20000004768372,-9.89999961853027,-0.300000011920929,-81.8,88,15551,-11424,"2016-08-25 14:30:53","13 ms loop long",13,177.654624,9.97697311655659
"4303",8145,151.226719877152,-33.9313367729053,10,-1,4.90000009536743,0,97.2,87,15545,-11715,"2016-08-25 14:31:01","13 ms loop long",13,182.109675,5.00099999346139
"4314",8156,151.228066347637,-33.9315086292435,10.3000001907349,-1.89999997615814,12.8000001907349,0.100000001490116,98.4,86,15689,-9167,"2016-08-25 14:31:12","13 ms loop long",13,143.821063,12.9406338636294
"4315",8157,151.228218179387,-33.9315289513071,10.1000003814697,-2,12.8999996185303,0.300000011920929,98.9,86,15646,-9443,"2016-08-25 14:31:13","13 ms loop long",13,147.745178,13.057564480608
"4317",8159,151.228499160243,-33.9315648391618,10,-2,12.8000001907349,0.100000001490116,99.3,86,15656,-9881,"2016-08-25 14:31:15","13 ms loop long",13,154.696936,12.9556939174678
"4332",8174,151.228779859662,-33.9315884991666,10.1000003814697,1.79999995231628,-10.8999996185303,0,-80.2,85,15635,-9476,"2016-08-25 14:31:30","13 ms loop long",13,148.15726,11.0476237948393
"4334",8176,151.228511549492,-33.9315622141728,9.89999961853027,1.79999995231628,-12.8999996185303,0,-80.9,85,15494,-12295,"2016-08-25 14:31:32","13 ms loop long",13,190.49873,13.0249756232563
"4336",8178,151.228216642157,-33.9315281424554,10,2,-12.8000001907349,0,-79.7,85,15538,-10795,"2016-08-25 14:31:34","13 ms loop long",13,167.73271,12.9553079810097
"4337",8179,151.228091242616,-33.9315124634362,9.80000019073486,2.20000004768372,-12.8000001907349,-0.100000001490116,-80.5,85,15603,-10287,"2016-08-25 14:31:35","13 ms loop long",13,160.508061,12.9880716464347
"4338",8180,151.227938418266,-33.9314930845682,9.80000019073486,2,-12.8999996185303,-0.100000001490116,-79.9,85,15615,-9444,"2016-08-25 14:31:36","13 ms loop long",13,147.46806,13.0545007625102
"4339",8181,151.227812184507,-33.9314783526471,10,2,-12.8000001907349,0,-79.3,85,15560,-10379,"2016-08-25 14:31:37","13 ms loop long",13,161.49724,12.9553079810097
"4340",8182,151.227660908282,-33.9314594358479,9.89999961853027,2.09999990463257,-12.6999998092651,0.100000001490116,-79.4,84,15631,-8749,"2016-08-25 14:31:38","13 ms loop long",13,136.755619,12.8728394208538
"4341",8183,151.227536740132,-33.9314427410633,9.80000019073486,2.09999990463257,-12.8000001907349,-0.100000001490116,-79.4,84,15524,-10291,"2016-08-25 14:31:39","13 ms loop long",13,159.757484,12.9715074098028
"4342",8184,151.22738326161,-33.9314221355272,9.80000019073486,2.09999990463257,-12.8999996185303,-0.100000001490116,-80.3,84,15409,-12820,"2016-08-25 14:31:40","13 ms loop long",13,197.54338,13.0701947100201
"4343",8185,151.22724312552,-33.9314033445425,9.80000019073486,2,-12.8999996185303,0,-80.2,84,15381,-12974,"2016-08-25 14:31:41","13 ms loop long",13,199.553094,13.0541177472123
"4374",8216,151.226684744877,-33.9313511958787,7.19999980926514,0,0,-3,88.4,78,15454,-14696,"2016-08-25 14:33:24","14 ms loop long",14,227.111984,3
"4383",8225,151.226873286601,-33.9313713998036,10.5,-1,8,0.100000001490116,99,78,15509,-11718,"2016-08-25 14:33:33","14 ms loop long",14,181.734462,8.06287789813898
"4390",8232,151.227724419637,-33.9314815146626,10.6000003814697,-2.20000004768372,12.6999998092651,0.400000005960464,101.2,78,15275,-13599,"2016-08-25 14:33:40","14 ms loop long",14,207.724725,12.8953478188807
"4391",8233,151.227862289946,-33.9314999589426,10.3999996185303,-2,12.8999996185303,0,101,78,15221,-14902,"2016-08-25 14:33:41","14 ms loop long",14,226.823342,13.0541177472123
"4398",8240,151.228921879999,-33.931636821813,10.1000003814697,-0.600000023841858,14.1000003814697,-0.100000001490116,101.7,77,15128,-14848,"2016-08-25 14:33:48","14 ms loop long",14,224.620544,14.1131148506045
"4412",8254,151.228479847664,-33.9315665380523,10.1000003814697,1.79999995231628,-12.8000001907349,0,-80.6,77,15339,-11163,"2016-08-25 14:34:02","14 ms loop long",14,171.229257,12.9259430878815
"4415",8257,151.228028217486,-33.9315139510815,9.60000038146973,2,-13.8000001907349,0,-80.9,76,15334,-10625,"2016-08-25 14:34:05","14 ms loop long",14,162.92375,13.9441745996055
"4416",8258,151.227877707614,-33.9314962246216,9.80000019073486,1.89999997615814,-14,-0.300000011920929,-80.4,76,15329,-12012,"2016-08-25 14:34:06","14 ms loop long",14,184.131948,14.1315250385991
"4417",8259,151.227725811339,-33.9314794061603,9.89999961853027,1.89999997615814,-14,-0.100000001490116,-80.2,76,15354,-11119,"2016-08-25 14:34:07","14 ms loop long",14,170.721126,14.1286942039843
"4418",8260,151.227574453114,-33.9314627953045,9.89999961853027,1.89999997615814,-13.8999996185303,-0.100000001490116,-80,76,15356,-10076,"2016-08-25 14:34:08","14 ms loop long",14,154.727056,14.0296111601442
"4419",8261,151.227424826152,-33.9314445119897,9.89999961853027,2,-13.8999996185303,-0.100000001490116,-80.3,76,15414,-8732,"2016-08-25 14:34:09","14 ms loop long",14,134.595048,14.0435034587328
"4420",8262,151.227274789851,-33.9314265024015,10.1000003814697,2,-13.8000001907349,0,-79.4,76,15426,-9407,"2016-08-25 14:34:10","14 ms loop long",14,145.112382,13.9441745996055
"4422",8264,151.22698086554,-33.9313886515242,9.80000019073486,1.70000004768372,-12.8000001907349,-0.200000002980232,-84.1,76,15424,-9229,"2016-08-25 14:34:12","14 ms loop long",14,142.348096,12.9139461453938
"4424",8266,151.226779505081,-33.9313711543101,9.60000038146973,0.800000011920929,-5.90000009536743,-0.200000002980232,-79.6,76,15339,-11556,"2016-08-25 14:34:14","14 ms loop long",14,177.257484,5.95734849959286
"4433",8275,151.226956220517,-33.9313860423134,10.1000003814697,-1.60000002384186,8.89999961853027,0.100000001490116,95.6,75,15275,-11673,"2016-08-25 14:34:23","14 ms loop long",14,178.305075,9.043229140436
"4434",8276,151.227065588145,-33.9314029185129,10.3000001907349,-2,10.8999996185303,0.100000001490116,98.1,75,15275,-11673,"2016-08-25 14:34:24","14 ms loop long",14,178.305075,11.0824181334336
"4438",8280,151.227630835572,-33.9314689379388,10.3000001907349,-2.29999995231628,13.6999998092651,0.100000001490116,96.5,75,15186,-13626,"2016-08-25 14:34:28","14 ms loop long",14,206.924436,13.8920838809308
