id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
2029,151.228220522026,-33.9315703078572,10.1999998092651,8.39999961853027,8.39999961853027,8.39999961853027,69,15208,-10442,"2016-08-16 11:59:02","high speed loop test"
2030,151.228248728186,-33.9314861330423,10.3000001907349,9.30000019073486,9.30000019073486,9.30000019073486,69,15217,-9734,"2016-08-16 11:59:03","high speed loop test"
2031,151.228274724387,-33.9313981613742,10.3000001907349,9.60000038146973,9.60000038146973,9.60000038146973,69,15172,-10477,"2016-08-16 11:59:04","high speed loop test"
2032,151.228297345355,-33.9313099075377,10.1999998092651,9.69999980926514,9.69999980926514,9.69999980926514,69,15226,-9642,"2016-08-16 11:59:05","high speed loop test"
2033,151.228321149562,-33.9312223867171,10.1999998092651,9.60000038146973,9.60000038146973,9.60000038146973,69,15170,-10647,"2016-08-16 11:59:06","high speed loop test"
2034,151.228345067992,-33.9311356184789,10.3000001907349,9.60000038146973,9.60000038146973,9.60000038146973,69,15223,-9873,"2016-08-16 11:59:07","high speed loop test"
2035,151.228369763513,-33.931049029648,10.1999998092651,9.19999980926514,9.19999980926514,9.19999980926514,69,15223,-9873,"2016-08-16 11:59:08","high speed loop test"
2036,151.228389898096,-33.9309804292038,10.1000003814697,6,6,6,69,15251,-9012,"2016-08-16 11:59:09","high speed loop test"
2037,151.228399071397,-33.9309452003957,9.80000019073486,2.59999990463257,2.59999990463257,2.59999990463257,69,15167,-10920,"2016-08-16 11:59:10","high speed loop test"
2038,151.228402899073,-33.9309386697797,9.89999961853027,0.100000001490116,0.100000001490116,0.100000001490116,69,15304,-7554,"2016-08-16 11:59:11","high speed loop test"
2039,151.228404709738,-33.9309424544291,10,-0.100000001490116,-0.100000001490116,-0.100000001490116,69,15293,-7726,"2016-08-16 11:59:12","high speed loop test"
2040,151.228406734383,-33.930942902968,10.1999998092651,0,0,0,69,15261,-8475,"2016-08-16 11:59:13","high speed loop test"
2041,151.228406186596,-33.9309489185658,10.1999998092651,-1.5,-1.5,-1.5,69,15218,-9743,"2016-08-16 11:59:14","high speed loop test"
2042,151.228400295697,-33.9309733465284,10.1000003814697,-3,-3,-3,69,15194,-9824,"2016-08-16 11:59:15","high speed loop test"
2043,151.228387976421,-33.9310115301997,9.89999961853027,-4.80000019073486,-4.80000019073486,-4.80000019073486,68,15183,-10041,"2016-08-16 11:59:16","high speed loop test"
2044,151.22836968507,-33.9310669926768,9.89999961853027,-6.90000009536743,-6.90000009536743,-6.90000009536743,68,15142,-10925,"2016-08-16 11:59:17","high speed loop test"
2045,151.228347073202,-33.9311415901779,9.80000019073486,-8.89999961853027,-8.89999961853027,-8.89999961853027,68,15135,-11008,"2016-08-16 11:59:18","high speed loop test"
2046,151.228326688535,-33.9312272104999,9.89999961853027,-9.10000038146973,-9.10000038146973,-9.10000038146973,68,15097,-11740,"2016-08-16 11:59:19","high speed loop test"
2047,151.228312118259,-33.9312960927248,9.69999980926514,-5.80000019073486,-5.80000019073486,-5.80000019073486,68,15098,-11451,"2016-08-16 11:59:20","high speed loop test"
2048,151.228303981507,-33.931329717408,9.89999961853027,-2.5,-2.5,-2.5,68,15098,-11451,"2016-08-16 11:59:21","high speed loop test"
2049,151.228298779825,-33.9313378534441,9.89999961853027,-0.300000011920929,-0.300000011920929,-0.300000011920929,68,15170,-9476,"2016-08-16 11:59:22","high speed loop test"
2050,151.228294368589,-33.9313420512941,9.80000019073486,-1.70000004768372,-1.70000004768372,-1.70000004768372,68,15255,-7833,"2016-08-16 11:59:23","high speed loop test"
